,Date,Open,High,Low,Close,DeltaSP500,DeltaSP500-CUM,Delta%-SP500,Delta%-SP500-CUM
10563,1970-04-09,88.49,89.32,87.96,88.53,0.04000000000000625,68.98000000000002,0.00045202847779417173,2.5006214430695444
10564,1970-04-10,88.53,89.14,87.82,88.24,-0.29000000000000625,68.69000000000001,-0.0032757257426861658,2.497345717326858
10565,1970-04-13,88.24,88.67,87.15,87.64,-0.5999999999999943,68.09000000000002,-0.00679963735267446,2.4905460799741834
10566,1970-04-14,87.64,87.73,86.01,86.89,-0.75,67.34000000000002,-0.00855773619351894,2.4819883437806647
10567,1970-04-15,86.89,87.71,86.53,86.73,-0.1599999999999966,67.18000000000002,-0.0018414086776383542,2.4801469351030265
10568,1970-04-16,86.73,87.13,85.51,85.88,-0.8500000000000085,66.33000000000001,-0.00980053038164428,2.4703464047213823
10569,1970-04-17,85.88,86.36,84.75,85.67,-0.20999999999999375,66.12000000000002,-0.0024452724732183717,2.467901132248164
10570,1970-04-20,85.67,86.36,84.99,85.83,0.1599999999999966,66.28000000000002,0.0018676316096649537,2.4697687638578287
10571,1970-04-21,85.83,86.54,84.99,85.38,-0.45000000000000284,65.83000000000001,-0.005242922055225479,2.4645258418026033
10572,1970-04-22,85.38,85.51,83.84,84.27,-1.1099999999999994,64.72000000000001,-0.01300070274068868,2.4515251390619146
10573,1970-04-23,84.27,84.3,82.61,83.04,-1.2299999999999898,63.49000000000002,-0.014595941616233414,2.4369291974456813
10574,1970-04-24,83.04,83.62,81.96,82.77,-0.27000000000001023,63.22000000000001,-0.003251445086705325,2.433677752358976
10575,1970-04-27,82.77,83.08,81.08,81.46,-1.3100000000000023,61.91000000000001,-0.015826990455479067,2.417850761903497
10576,1970-04-28,81.46,82.16,79.86,80.27,-1.1899999999999977,60.72000000000001,-0.014608396759145567,2.4032423651443513
10577,1970-04-29,80.27,83.23,79.31,81.81,1.5400000000000063,62.26000000000002,0.019185249781985877,2.4224276149263373
10578,1970-04-30,81.81,82.57,80.76,81.52,-0.29000000000000625,61.97000000000001,-0.0035447989243369547,2.418882816002
10579,1970-05-01,81.52,82.32,80.27,81.44,-0.0799999999999983,61.890000000000015,-0.0009813542688910488,2.417901461733109
10580,1970-05-04,81.28,81.28,78.85,79.37,-1.9099999999999966,59.98000000000002,-0.023499015748031454,2.3944024459850777
10581,1970-05-05,79.37,79.83,78.02,78.6,-0.7700000000000102,59.21000000000001,-0.009701398513292304,2.3847010474717854
10582,1970-05-06,78.6,80.91,78.23,79.47,0.8700000000000045,60.08000000000001,0.011068702290076395,2.395769749761862
10583,1970-05-07,79.47,80.6,78.89,79.83,0.35999999999999943,60.44000000000001,0.004530011325028305,2.4002997610868904
10584,1970-05-08,79.83,80.15,78.71,79.44,-0.39000000000000057,60.05000000000001,-0.0048853814355505525,2.39541437965134
10585,1970-05-11,79.44,79.72,78.29,78.6,-0.8400000000000034,59.21000000000001,-0.010574018126888261,2.384840361524452
10586,1970-05-12,78.6,79.15,77.06,77.85,-0.75,58.46000000000001,-0.009541984732824428,2.375298376791627
10587,1970-05-13,77.75,77.75,75.92,76.53,-1.2199999999999989,57.24000000000001,-0.01569131832797426,2.359607058463653
10588,1970-05-14,76.53,76.64,74.03,75.44,-1.0900000000000034,56.150000000000006,-0.014242780608911583,2.3453642778547414
10589,1970-05-15,75.44,77.42,74.59,76.9,1.460000000000008,57.610000000000014,0.01935312831389194,2.3647174061686336
10590,1970-05-18,76.9,77.68,76.07,76.96,0.05999999999998806,57.67,0.000780234070220911,2.3654976402388543
10591,1970-05-19,76.96,77.2,75.21,75.46,-1.5,56.17,-0.01949064449064449,2.3460069957482097
10592,1970-05-20,75.35,75.35,73.25,73.52,-1.8299999999999983,54.34,-0.024286662242866602,2.321720333505343
10593,1970-05-21,73.51,73.51,70.94,72.16,-1.3500000000000085,52.989999999999995,-0.01836484831995658,2.3033554851853864
10594,1970-05-22,72.16,73.42,71.42,72.25,0.09000000000000341,53.08,0.00124722838137477,2.3046027135667613
10595,1970-05-25,72.16,72.16,69.92,70.25,-1.9099999999999966,51.17,-0.02646895787139685,2.2781337556953645
10596,1970-05-26,70.25,71.17,68.61,69.29,-0.9599999999999937,50.21000000000001,-0.013665480427046175,2.2644682752683183
10597,1970-05-27,69.37,73.22,69.37,72.77,3.3999999999999915,53.61,0.0490125414444283,2.3134808167127465
10598,1970-05-28,72.77,75.44,72.59,74.61,1.8400000000000034,55.45,0.02528514497732587,2.3387659616900724
10599,1970-05-29,74.61,76.92,73.53,76.55,1.9399999999999977,57.39,0.02600187642407181,2.3647678381141444
10600,1970-06-01,76.55,78.4,75.84,77.84,1.2900000000000063,58.68000000000001,0.016851730894840055,2.3816195690089845
10601,1970-06-02,77.84,78.73,76.51,77.84,0.0,58.68000000000001,0.0,2.3816195690089845
10602,1970-06-03,77.84,79.22,76.97,78.52,0.6799999999999926,59.36,0.00873586844809857,2.390355437457083
10603,1970-06-04,78.52,79.42,76.99,77.36,-1.1599999999999966,58.2,-0.014773306164034598,2.3755821312930485
10604,1970-06-05,77.36,77.48,75.25,76.17,-1.1899999999999977,57.010000000000005,-0.015382626680454986,2.3601995046125936
10605,1970-06-08,76.17,77.37,75.3,76.29,0.12000000000000455,57.13000000000001,0.0015754233950374759,2.3617749280076312
10606,1970-06-09,76.29,79.96,75.58,76.25,-0.04000000000000625,57.09,-0.0005243151133832251,2.361250612894248
10607,1970-06-10,76.25,76.62,74.92,75.48,-0.769999999999996,56.32000000000001,-0.010098360655737652,2.3511522522385104
10608,1970-06-11,75.48,75.52,73.96,74.45,-1.0300000000000011,55.290000000000006,-0.013645998940116602,2.3375062532983937
10609,1970-06-12,74.45,74.84,73.25,73.88,-0.5700000000000074,54.72,-0.007656145063801308,2.3298501082345924
10610,1970-06-15,73.88,75.27,73.67,74.58,0.7000000000000028,55.42,0.009474824038982171,2.3393249322735747
10611,1970-06-16,74.58,76.76,74.21,76.15,1.5700000000000074,56.99000000000001,0.021051220166264515,2.3603761524398394
10612,1970-06-17,76.15,78.04,75.63,76.0,-0.15000000000000568,56.84,-0.0019697964543664566,2.358406355985473
10613,1970-06-18,76.0,77.17,74.99,76.51,0.5100000000000051,57.35000000000001,0.006710526315789541,2.3651168823012627
10614,1970-06-19,76.51,78.05,76.31,77.05,0.539999999999992,57.89,0.007057900927983166,2.3721747832292457
10615,1970-06-22,77.05,77.43,75.61,76.64,-0.4099999999999966,57.480000000000004,-0.00532121998702137,2.3668535632422243
10616,1970-06-23,76.64,76.83,74.52,74.76,-1.8799999999999955,55.60000000000001,-0.02453027139874733,2.342323291843477
10617,1970-06-24,74.76,75.42,73.4,73.97,-0.7900000000000063,54.81,-0.010567148207597729,2.331756143635879
10618,1970-06-25,73.97,74.93,73.3,74.02,0.04999999999999716,54.86,0.0006759497093415866,2.3324320933452207
10619,1970-06-26,74.02,74.68,73.09,73.47,-0.5499999999999972,54.31,-0.0074304242096730234,2.3250016691355477
10620,1970-06-29,73.47,73.86,72.34,72.89,-0.5799999999999983,53.730000000000004,-0.007894378657955605,2.3171072904775922
10621,1970-06-30,72.89,73.89,72.25,72.72,-0.1700000000000017,53.56,-0.0023322815200988024,2.3147750089574934
10622,1970-07-01,72.72,73.66,72.11,72.94,0.21999999999999886,53.78,0.0030253025302530096,2.3178003114877463
10623,1970-07-02,72.94,73.92,72.43,72.92,-0.01999999999999602,53.760000000000005,-0.00027419797093496053,2.3175261135168115
10624,1970-07-06,72.92,73.12,71.38,71.78,-1.1400000000000006,52.620000000000005,-0.015633571036752614,2.3018925424800587
10625,1970-07-07,71.78,72.32,70.69,71.23,-0.5499999999999972,52.07000000000001,-0.007662301476734427,2.294230241003324
10626,1970-07-08,71.23,73.3,70.99,73.0,1.769999999999996,53.84,0.024849080443633244,2.3190793214469574
10627,1970-07-09,73.0,74.77,72.88,74.06,1.0600000000000023,54.900000000000006,0.014520547945205511,2.3335998693921627
10628,1970-07-10,74.06,75.21,73.49,74.45,0.39000000000000057,55.290000000000006,0.005266000540102627,2.3388658699322655
10629,1970-07-13,74.45,75.37,73.83,74.55,0.09999999999999432,55.39,0.0013431833445264514,2.340209053276792
10630,1970-07-14,74.55,75.04,73.78,74.42,-0.12999999999999545,55.260000000000005,-0.0017437961099932321,2.3384652571667988
10631,1970-07-15,74.42,75.68,74.06,75.23,0.8100000000000023,56.07000000000001,0.010884170921795246,2.349349428088594
10632,1970-07-16,75.23,77.09,75.12,76.34,1.1099999999999994,57.18000000000001,0.01475475209357968,2.364104180182174
10633,1970-07-17,76.37,78.23,76.37,77.69,1.3199999999999932,58.5,0.0172842739295534,2.381388454111727
10634,1970-07-20,77.69,78.72,77.04,77.79,0.10000000000000853,58.60000000000001,0.001287166945552948,2.38267562105728
10635,1970-07-21,77.79,77.94,76.39,76.98,-0.8100000000000023,57.790000000000006,-0.010412649440802188,2.372262971616478
10636,1970-07-22,76.98,78.2,76.22,77.03,0.04999999999999716,57.84,0.0006495193556767622,2.372912490972155
10637,1970-07-23,77.03,78.51,76.46,78.0,0.9699999999999989,58.81,0.012592496429962338,2.385504987402117
10638,1970-07-24,78.0,78.48,76.96,77.82,-0.18000000000000682,58.629999999999995,-0.002307692307692395,2.3831972950944245
10639,1970-07-27,77.82,78.27,77.07,77.65,-0.1699999999999875,58.46000000000001,-0.002184528398869025,2.3810127666955556
10640,1970-07-28,77.65,78.35,76.96,77.77,0.11999999999999034,58.58,0.0015453960077268555,2.3825581627032824
10641,1970-07-29,77.77,78.81,77.28,78.04,0.27000000000001023,58.85000000000001,0.0034717757490036034,2.386029938452286
10642,1970-07-30,78.04,78.66,77.36,78.07,0.029999999999986926,58.879999999999995,0.0003844182470526259,2.3864143566993383
10643,1970-07-31,78.07,79.03,77.44,78.05,-0.01999999999999602,58.86,-0.00025618035096702986,2.3861581763483715
10644,1970-08-03,78.05,78.24,76.56,77.02,-1.0300000000000011,57.83,-0.013196668802049984,2.3729615075463215
10645,1970-08-04,77.02,77.56,76.12,77.19,0.1700000000000017,58.0,0.0022072189041807545,2.3751687264505024
10646,1970-08-05,77.19,77.86,76.59,77.18,-0.009999999999990905,57.99000000000001,-0.00012955045990401483,2.375039175990598
10647,1970-08-06,77.18,77.68,76.39,77.08,-0.10000000000000853,57.89,-0.0012956724540037383,2.3737435035365944
10648,1970-08-07,77.08,78.09,76.46,77.28,0.20000000000000284,58.09,0.002594706798131848,2.376338210334726
10649,1970-08-10,77.28,77.4,75.72,76.2,-1.0799999999999983,57.010000000000005,-0.013975155279503083,2.3623630550552233
10650,1970-08-11,76.2,76.33,75.16,75.82,-0.38000000000000966,56.629999999999995,-0.004986876640420074,2.3573761784148033
10651,1970-08-12,75.82,76.24,75.04,75.42,-0.3999999999999915,56.230000000000004,-0.005275652862041565,2.352100525552762
10652,1970-08-13,75.42,75.69,74.13,74.76,-0.6599999999999966,55.57000000000001,-0.008750994431185316,2.3433495311215764
10653,1970-08-14,74.76,75.74,74.39,75.18,0.4200000000000017,55.99000000000001,0.00561797752808991,2.3489675086496664
10654,1970-08-17,75.18,75.79,74.52,75.33,0.14999999999999147,56.14,0.0019952114924180826,2.3509627201420846
10655,1970-08-18,75.33,76.79,75.3,76.2,0.8700000000000045,57.010000000000005,0.011549183592194406,2.362511903734279
10656,1970-08-19,76.2,77.58,76.01,76.96,0.7599999999999909,57.769999999999996,0.009973753280839775,2.372485657015119
10657,1970-08-20,76.96,77.99,76.3,77.84,0.8800000000000097,58.650000000000006,0.011434511434511562,2.3839201684496305
10658,1970-08-21,77.84,79.6,77.46,79.24,1.3999999999999915,60.05,0.017985611510791255,2.4019057799604218
10659,1970-08-24,79.41,81.62,79.41,80.99,1.5799999999999983,61.629999999999995,0.019896738446039522,2.4218025184064613
10660,1970-08-25,80.99,81.81,79.69,81.12,0.13000000000000966,61.760000000000005,0.0016051364365972302,2.4234076548430585
10661,1970-08-26,81.12,82.26,80.6,81.21,0.0899999999999892,61.849999999999994,0.0011094674556211687,2.42451712229868
10662,1970-08-27,81.21,81.91,80.13,81.08,-0.12999999999999545,61.72,-0.0016007880802856233,2.422916334218394
10663,1970-08-28,81.08,82.47,80.69,81.86,0.7800000000000011,62.5,0.009620128268376925,2.432536462486771
10664,1970-08-31,81.86,82.33,80.95,81.52,-0.3400000000000034,62.16,-0.004153432689958507,2.4283830297968123
10665,1970-09-01,81.52,81.8,80.43,80.95,-0.5699999999999932,61.59,-0.006992149165848788,2.4213908806309634
10666,1970-09-02,80.95,81.35,79.95,80.96,0.009999999999990905,61.599999999999994,0.0001235330450894491,2.4215144136760527
10667,1970-09-03,80.96,82.63,80.88,82.09,1.1300000000000097,62.730000000000004,0.013957509881423046,2.4354719235574755
10668,1970-09-04,82.09,83.42,81.79,82.83,0.7399999999999949,63.47,0.009014496284565658,2.444486419842041
10669,1970-09-08,82.83,83.69,81.48,83.04,0.21000000000000796,63.68000000000001,0.0025353132922855,2.4470217331343265
10670,1970-09-09,83.04,83.78,81.9,82.79,-0.25,63.43000000000001,-0.0030105973025048166,2.4440111358318215
10671,1970-09-10,82.79,82.98,81.62,82.3,-0.4900000000000091,62.94,-0.005918589201594505,2.438092546630227
10672,1970-09-11,82.3,83.19,81.81,82.52,0.21999999999999886,63.16,0.002673147023086256,2.4407656936533133
10673,1970-09-14,82.52,83.13,81.43,82.07,-0.45000000000000284,62.709999999999994,-0.0054532234609791915,2.435312470192334
10674,1970-09-15,82.07,82.11,80.75,81.36,-0.7099999999999937,62.0,-0.008651151456074008,2.4266613187362602
10675,1970-09-16,81.36,82.57,80.61,81.79,0.4300000000000068,62.43000000000001,0.005285152409046298,2.4319464711453067
10676,1970-09-17,81.79,83.09,81.51,82.29,0.5,62.93000000000001,0.006113216774666829,2.4380596879199734
10677,1970-09-18,82.29,83.5,81.77,82.62,0.3299999999999983,63.260000000000005,0.004010207801676975,2.4420698957216502
10678,1970-09-21,82.62,83.15,81.52,81.91,-0.710000000000008,62.55,-0.008593560881142676,2.4334763348405075
10679,1970-09-22,81.91,82.24,80.82,81.86,-0.04999999999999716,62.5,-0.0006104260774019919,2.4328659087631057
10680,1970-09-23,81.86,83.15,81.52,81.91,0.04999999999999716,62.55,0.0006107989249938573,2.4334767076880994
10681,1970-09-24,81.91,82.24,80.82,81.66,-0.25,62.3,-0.0030521303870101333,2.430424577301089
10682,1970-09-25,81.66,83.6,81.41,82.83,1.1700000000000017,63.47,0.01432770022042618,2.4447522775215154
10683,1970-09-28,82.83,84.56,82.61,83.91,1.0799999999999983,64.55,0.013038754074610628,2.457791031596126
10684,1970-09-29,83.91,84.57,83.11,83.86,-0.04999999999999716,64.5,-0.0005958765343820422,2.457195155061744
10685,1970-09-30,83.86,84.99,82.78,84.3,0.4399999999999977,64.94,0.005246839971380846,2.462441995033125
10686,1970-10-01,84.3,84.7,83.46,84.32,0.01999999999999602,64.96,0.0002372479240806171,2.4626792429572055
10687,1970-10-02,84.32,85.56,84.06,85.16,0.8400000000000034,65.8,0.00996204933586342,2.4726412922930687
10688,1970-10-05,85.16,86.99,85.01,86.47,1.3100000000000023,67.11,0.015382808830436853,2.4880241011235054
10689,1970-10-06,86.47,87.75,86.04,86.85,0.37999999999999545,67.49,0.004394587718283745,2.492418688841789
10690,1970-10-07,86.85,87.47,85.55,86.89,0.04000000000000625,67.53,0.0004605641911342113,2.4928792530329233
10691,1970-10-08,86.89,87.37,85.55,85.95,-0.9399999999999977,66.59,-0.010818275981125535,2.482060977051798
10692,1970-10-09,85.95,86.25,84.54,85.08,-0.8700000000000045,65.72,-0.010122164048865671,2.4719388130029323
10693,1970-10-12,85.05,85.05,83.58,84.17,-0.8799999999999955,64.84,-0.010346854791299183,2.461591958211633
10694,1970-10-13,84.17,84.7,83.24,84.06,-0.10999999999999943,64.73,-0.0013068789354876967,2.4602850792761455
10695,1970-10-14,84.06,84.83,83.42,84.19,0.12999999999999545,64.86,0.0015465143944800792,2.4618315936706257
10696,1970-10-15,84.19,85.28,83.82,84.65,0.46000000000000796,65.32000000000001,0.005463831809003539,2.4672954254796293
10697,1970-10-16,84.65,85.21,83.83,84.28,-0.37000000000000455,64.95,-0.004370939161252268,2.4629244863183772
10698,1970-10-19,84.28,84.29,82.81,83.15,-1.1299999999999955,63.82000000000001,-0.013407688656858038,2.449516797661519
10699,1970-10-20,83.15,84.19,82.62,83.64,0.4899999999999949,64.31,0.005892964521948224,2.4554097621834674
10700,1970-10-21,83.64,84.72,83.21,83.66,0.01999999999999602,64.33,0.00023912003825915854,2.4556488822217264
10701,1970-10-22,83.66,84.04,82.77,83.38,-0.28000000000000114,64.05,-0.0033468802295003723,2.452302001992226
10702,1970-10-23,83.38,84.3,82.91,83.77,0.39000000000000057,64.44,0.0046773806668265845,2.4569793826590525
10703,1970-10-26,83.77,84.26,82.89,83.31,-0.45999999999999375,63.980000000000004,-0.005491225975886281,2.4514881566831663
10704,1970-10-27,83.31,83.73,82.52,83.12,-0.18999999999999773,63.790000000000006,-0.0022806385788020373,2.449207518104364
10705,1970-10-28,83.12,83.81,82.29,83.43,0.3100000000000023,64.10000000000001,0.0037295476419634535,2.452937065746328
10706,1970-10-29,83.43,84.1,82.82,83.36,-0.07000000000000739,64.03,-0.0008390267289944551,2.4520980390173333
10707,1970-10-30,83.36,83.8,82.52,83.25,-0.10999999999999943,63.92,-0.0013195777351247533,2.4507784612822086
10708,1970-11-02,83.25,83.99,82.66,83.51,0.2600000000000051,64.18,0.0031231231231231846,2.453901584405332
10709,1970-11-03,83.51,84.77,83.21,84.22,0.7099999999999937,64.89,0.00850197581128001,2.462403560216612
10710,1970-11-04,84.22,85.26,83.82,84.39,0.1700000000000017,65.06,0.002018522916171951,2.4644220831327837
10711,1970-11-05,84.39,84.79,83.53,84.1,-0.29000000000000625,64.77,-0.003436426116838562,2.460985657015945
10712,1970-11-06,84.1,84.73,83.55,84.22,0.12000000000000455,64.89,0.0014268727705113503,2.4624125297864565
10713,1970-11-09,84.22,85.27,83.82,84.67,0.45000000000000284,65.34,0.005343148895749262,2.467755678682206
10714,1970-11-10,84.67,85.69,84.18,84.79,0.12000000000000455,65.46000000000001,0.001417267036730891,2.469172945718937
10715,1970-11-11,84.79,86.24,84.69,85.03,0.23999999999999488,65.7,0.0028305224672720234,2.472003468186209
10716,1970-11-12,85.03,85.54,83.81,84.15,-0.8799999999999955,64.82000000000001,-0.010349288486416506,2.461654179699792
10717,1970-11-13,84.15,84.33,82.92,83.37,-0.7800000000000011,64.04,-0.009269162210338694,2.4523850174894535
10718,1970-11-16,83.37,83.75,82.34,83.24,-0.13000000000000966,63.91,-0.0015593139018832871,2.45082570358757
10719,1970-11-17,83.24,84.17,82.81,83.47,0.23000000000000398,64.14,0.002763094666025997,2.453588798253596
10720,1970-11-18,83.47,83.53,82.41,82.79,-0.6799999999999926,63.46000000000001,-0.00814663951120154,2.4454421587423942
10721,1970-11-19,82.79,83.48,82.23,82.91,0.11999999999999034,63.58,0.001449450416716878,2.446891609159111
10722,1970-11-20,82.91,84.06,82.49,83.72,0.8100000000000023,64.39,0.009769629718972408,2.4566612388780835
10723,1970-11-23,83.72,84.92,83.47,84.24,0.519999999999996,64.91,0.006211180124223555,2.462872419002307
10724,1970-11-24,84.24,85.18,83.59,84.78,0.5400000000000063,65.45,0.006410256410256485,2.4692826754125634
10725,1970-11-25,84.78,85.7,84.35,85.09,0.3100000000000023,65.76,0.003656522764803046,2.4729391981773663
10726,1970-11-27,85.09,86.21,84.67,85.93,0.8400000000000034,66.60000000000001,0.009871900340815646,2.482811098518182
10727,1970-11-30,85.93,87.6,85.79,87.2,1.269999999999996,67.87,0.01477947166298145,2.4975905701811634
10728,1970-12-01,87.2,88.61,86.11,87.47,0.269999999999996,68.14,0.003096330275229312,2.5006869004563925
10729,1970-12-02,87.47,88.83,86.72,88.48,1.0100000000000051,69.15,0.011546816051217618,2.5122337165076103
10730,1970-12-03,88.48,89.87,88.11,88.9,0.4200000000000017,69.57000000000001,0.004746835443037994,2.516980551950648
10731,1970-12-04,88.9,89.89,88.12,89.46,0.5599999999999881,70.13,0.006299212598425062,2.523279764549073
10732,1970-12-07,89.46,90.39,88.76,89.94,0.480000000000004,70.61,0.005365526492287101,2.52864529104136
10733,1970-12-08,89.94,90.47,88.87,89.47,-0.46999999999999886,70.14,-0.005225706026239703,2.5234195850151204
10734,1970-12-09,89.47,90.03,88.48,89.54,0.07000000000000739,70.21000000000001,0.0007823851570359605,2.5242019701721565
10735,1970-12-10,89.54,90.87,89.01,89.92,0.37999999999999545,70.59,0.004243913334822375,2.5284458835069787
10736,1970-12-11,89.92,90.93,89.44,90.26,0.3400000000000034,70.93,0.003781138790035625,2.5322270222970142
10737,1970-12-14,90.26,90.81,89.28,89.8,-0.46000000000000796,70.47,-0.005096388211832572,2.527130634085182
10738,1970-12-15,89.8,90.32,88.93,89.66,-0.14000000000000057,70.33,-0.0015590200445434362,2.5255716140406386
10739,1970-12-16,89.66,90.22,88.77,89.72,0.060000000000002274,70.39,0.0006691947356681048,2.526240808776307
10740,1970-12-17,89.72,90.61,89.31,90.04,0.3200000000000074,70.71000000000001,0.003566651805617559,2.5298074605819245
10741,1970-12-18,90.04,90.77,89.42,90.22,0.1799999999999926,70.89,0.0019991115059972524,2.531806572087922
10742,1970-12-21,90.22,90.77,89.36,89.94,-0.28000000000000114,70.61,-0.003103524717357583,2.5287030473705645
10743,1970-12-22,89.94,90.84,89.35,90.04,0.10000000000000853,70.71000000000001,0.001111852346008545,2.5298148997165733
10744,1970-12-23,90.04,90.86,89.35,90.1,0.05999999999998806,70.77,0.0006663705019989788,2.5304812702185724
10745,1970-12-24,90.1,91.08,89.81,90.61,0.5100000000000051,71.28,0.005660377358490623,2.536141647577063
10746,1970-12-28,90.61,91.49,90.28,91.09,0.480000000000004,71.76,0.005297428539896303,2.541439076116959
10747,1970-12-29,91.09,92.38,90.73,92.08,0.9899999999999949,72.75,0.010868371939839663,2.5523074480567987
10748,1970-12-30,92.08,92.99,91.6,92.27,0.18999999999999773,72.94,0.002063423110338811,2.5543708711671376
10749,1970-12-31,92.27,92.79,91.36,92.15,-0.11999999999999034,72.82000000000001,-0.0013005310501787183,2.553070340116959
10750,1971-01-04,92.15,92.19,90.64,91.15,-1.0,71.82000000000001,-0.010851871947911014,2.542218468169048
10751,1971-01-05,91.15,92.28,90.69,91.8,0.6499999999999915,72.47,0.007131102578167761,2.549349570747216
10752,1971-01-06,91.8,93.0,91.5,92.35,0.5499999999999972,73.02,0.005991285403050078,2.555340856150266
10753,1971-01-07,92.35,93.26,91.75,92.38,0.030000000000001137,73.05,0.0003248511099079712,2.555665707260174
10754,1971-01-08,92.38,93.02,91.6,92.19,-0.18999999999999773,72.86,-0.002056722234249813,2.553608985025924
10755,1971-01-11,92.19,92.67,90.99,91.98,-0.20999999999999375,72.65,-0.0022779043280181555,2.551331080697906
10756,1971-01-12,91.98,93.28,91.63,92.72,0.7399999999999949,73.39,0.008045227223309359,2.559376307921215
10757,1971-01-13,92.72,93.66,91.88,92.56,-0.1599999999999966,73.23,-0.0017256255392579442,2.557650682381957
10758,1971-01-14,92.56,93.36,91.67,92.8,0.23999999999999488,73.47,0.0025929127052722006,2.560243595087229
10759,1971-01-15,92.8,93.94,92.25,93.03,0.23000000000000398,73.7,0.002478448275862112,2.5627220433630913
10760,1971-01-18,93.03,94.11,92.63,93.41,0.37999999999999545,74.08,0.004084703858970176,2.5668067472220613
10761,1971-01-19,93.41,94.28,92.85,93.76,0.3500000000000085,74.43,0.0037469221710738523,2.570553669393135
10762,1971-01-20,93.76,94.53,93.07,93.78,0.01999999999999602,74.45,0.0002133105802047357,2.5707669799733397
10763,1971-01-21,93.78,94.69,93.15,94.19,0.4099999999999966,74.86,0.004371934314352704,2.5751389142876926
10764,1971-01-22,94.19,95.53,93.96,94.88,0.6899999999999977,75.55,0.007325618430831274,2.582464532718524
10765,1971-01-25,94.88,95.93,94.16,95.28,0.4000000000000057,75.95,0.004215851602023669,2.5866803843205477
10766,1971-01-26,95.28,96.36,94.69,95.59,0.3100000000000023,76.26,0.0032535684298908717,2.5899339527504384
10767,1971-01-27,95.59,95.78,93.96,94.89,-0.7000000000000028,75.56,-0.0073229417303065465,2.582611011020132
10768,1971-01-28,94.89,95.78,94.12,95.21,0.3199999999999932,75.88,0.0033723258509852794,2.5859833368711174
10769,1971-01-29,95.21,96.49,94.79,95.88,0.6700000000000017,76.55,0.007037075937401552,2.593020412808519
10770,1971-02-01,95.88,97.05,95.38,96.42,0.5400000000000063,77.09,0.005632040050062644,2.5986524528585817
10771,1971-02-02,96.42,97.19,95.6,96.43,0.010000000000005116,77.10000000000001,0.00010371292263021278,2.5987561657812117
10772,1971-02-03,96.43,97.19,95.58,96.63,0.19999999999998863,77.3,0.0020740433475058447,2.6008302091287177
10773,1971-02-04,96.63,97.26,95.69,96.62,-0.009999999999990905,77.29,-0.00010348752975257069,2.600726721598965
10774,1971-02-05,96.62,97.58,95.84,96.93,0.3100000000000023,77.60000000000001,0.003208445456427264,2.603935167055392
10775,1971-02-08,96.93,98.04,96.13,97.45,0.519999999999996,78.12,0.005364696172495574,2.6092998632278874
10776,1971-02-09,97.45,98.5,96.9,97.51,0.060000000000002274,78.18,0.0006157003591585661,2.609915563587046
10777,1971-02-10,97.51,97.97,96.23,97.39,-0.12000000000000455,78.06,-0.00123064301097328,2.6086849205760725
10778,1971-02-11,97.39,98.49,96.99,97.91,0.519999999999996,78.58,0.005339357223534203,2.6140242777996066
10779,1971-02-12,97.91,98.96,97.56,98.43,0.5200000000000102,79.10000000000001,0.005310999897865491,2.619335277697472
10780,1971-02-16,98.43,99.59,97.85,98.66,0.22999999999998977,79.33,0.0023366859697245734,2.621671963667197
10781,1971-02-17,98.66,99.32,97.32,98.2,-0.45999999999999375,78.87,-0.004662477194404964,2.6170094864727917
10782,1971-02-18,98.2,98.6,96.96,97.56,-0.6400000000000006,78.23,-0.006517311608961309,2.6104921748638303
10783,1971-02-19,97.56,97.79,96.25,96.74,-0.8200000000000074,77.41,-0.008405084050840584,2.6020870908129896
10784,1971-02-22,96.65,96.65,94.97,95.72,-0.9300000000000068,76.47999999999999,-0.009622348680807106,2.5924647421321825
10785,1971-02-23,95.72,96.67,94.92,96.09,0.37000000000000455,76.85,0.003865440869201886,2.5963301830013843
10786,1971-02-24,96.09,97.34,95.86,96.73,0.6400000000000006,77.49,0.006660422520553653,2.602990605521938
10787,1971-02-25,96.73,97.71,96.08,96.96,0.22999999999998977,77.71999999999998,0.002377752506978081,2.605368358028916
10788,1971-02-26,96.96,97.54,95.84,96.75,-0.20999999999999375,77.50999999999999,-0.0021658415841583514,2.6032025164447576
10789,1971-03-01,96.75,97.48,96.11,97.0,0.25,77.75999999999999,0.002583979328165375,2.605786495772923
10790,1971-03-02,97.0,97.6,96.32,96.98,-0.01999999999999602,77.74,-0.00020618556701026825,2.6055803102059127
10791,1971-03-03,96.98,97.54,96.3,96.95,-0.030000000000001137,77.71,-0.00030934213239844436,2.605270968073514
10792,1971-03-04,96.95,98.38,96.9,97.92,0.9699999999999989,78.67999999999999,0.010005157297576058,2.61527612537109
10793,1971-03-05,97.92,99.49,97.82,98.96,1.039999999999992,79.71999999999998,0.010620915032679657,2.62589704040377
10794,1971-03-08,98.96,99.44,98.42,99.38,0.4200000000000017,80.13999999999999,0.004244139046079241,2.6301411794498493
10795,1971-03-09,99.38,100.31,98.72,99.46,0.0799999999999983,80.21999999999998,0.0008049909438518645,2.630946170393701
10796,1971-03-10,99.46,100.1,98.63,99.3,-0.1599999999999966,80.05999999999999,-0.0016086869093102413,2.629337483484391
10797,1971-03-11,99.3,100.29,98.57,99.39,0.09000000000000341,80.14999999999999,0.0009063444108761673,2.630243827895267
